Gene stable ID	Human gene stable ID	Human homology type
ENSPANG00000008444	ENSG00000112739	ortholog_one2one
ENSPANG00000041992		
ENSPANG00000046001		
ENSPANG00000022687	ENSG00000075790	ortholog_one2one
ENSPANG00000044429		
ENSPANG00000039428		
ENSPANG00000019861	ENSG00000152595	ortholog_one2one
ENSPANG00000040876		
ENSPANG00000016920	ENSG00000001084	ortholog_one2one
ENSPANG00000045494		
ENSPANG00000044198	ENSG00000211454	ortholog_one2one
ENSPANG00000040723		
ENSPANG00000004958	ENSG00000179914	ortholog_one2one
ENSPANG00000039803		
ENSPANG00000014159	ENSG00000078295	ortholog_one2one
ENSPANG00000001271	ENSG00000064835	ortholog_one2one
ENSPANG00000011905	ENSG00000177674	ortholog_one2one
ENSPANG00000016310	ENSG00000081803	ortholog_one2one
ENSPANG00000048853		
ENSPANG00000031494		
ENSPANG00000015955	ENSG00000137312	ortholog_one2one
ENSPANG00000022346	ENSG00000137161	ortholog_one2one
ENSPANG00000026232	ENSG00000105953	ortholog_one2one
ENSPANG00000046616		
ENSPANG00000050724		
ENSPANG00000043729	ENSG00000165410	ortholog_one2many
ENSPANG00000019688	ENSG00000154710	ortholog_one2one
ENSPANG00000005125	ENSG00000163346	ortholog_one2one
ENSPANG00000046871		
ENSPANG00000043512		
ENSPANG00000046691	ENSG00000146383	ortholog_one2one
ENSPANG00000023982	ENSG00000176438	ortholog_one2one
ENSPANG00000010285	ENSG00000143199	ortholog_one2one
ENSPANG00000026247	ENSG00000163114	ortholog_one2one
ENSPANG00000040606		
ENSPANG00000033155	ENSG00000198755	ortholog_one2many
ENSPANG00000050251		
ENSPANG00000004799	ENSG00000119535	ortholog_one2one
ENSPANG00000047621		
ENSPANG00000015956	ENSG00000137331	ortholog_one2one
ENSPANG00000009888	ENSG00000196187	ortholog_one2one
ENSPANG00000039688		
ENSPANG00000008263	ENSG00000132467	ortholog_one2one
ENSPANG00000045698	ENSG00000184486	ortholog_one2one
ENSPANG00000038990		
ENSPANG00000041232	ENSG00000203908	ortholog_one2many
ENSPANG00000041613		
ENSPANG00000021959	ENSG00000135341	ortholog_one2one
ENSPANG00000045521		
ENSPANG00000000971	ENSG00000103723	ortholog_one2one
ENSPANG00000022367	ENSG00000105967	ortholog_one2one
ENSPANG00000041746		
ENSPANG00000045952	ENSG00000096092	ortholog_one2one
ENSPANG00000044281	ENSG00000163689	ortholog_one2one
ENSPANG00000039979		
ENSPANG00000049227		
ENSPANG00000038798		
ENSPANG00000004318	ENSG00000070269	ortholog_one2one
ENSPANG00000018543	ENSG00000160818	ortholog_one2one
ENSPANG00000050356		
ENSPANG00000043528	ENSG00000197261	ortholog_one2one
ENSPANG00000038714		
ENSPANG00000046320		
ENSPANG00000026085	ENSG00000215910	ortholog_one2one
ENSPANG00000003028	ENSG00000215217	ortholog_one2one
ENSPANG00000039805		
ENSPANG00000042950		
ENSPANG00000010828	ENSG00000146399	ortholog_one2one
ENSPANG00000042429		
ENSPANG00000011877		
ENSPANG00000007566	ENSG00000153936	ortholog_one2one
ENSPANG00000043165		
ENSPANG00000025136	ENSG00000112837	ortholog_one2one
ENSPANG00000020270	ENSG00000106009	ortholog_one2one
ENSPANG00000009615	ENSG00000033170	ortholog_one2one
ENSPANG00000049054	ENSG00000242950	ortholog_one2many
ENSPANG00000004214	ENSG00000124279	ortholog_one2one
ENSPANG00000048013		
ENSPANG00000005491	ENSG00000164049	ortholog_one2one
ENSPANG00000044724	ENSG00000145309	ortholog_one2one
ENSPANG00000007144	ENSG00000112290	ortholog_one2one
ENSPANG00000004548	ENSG00000146242	ortholog_one2one
ENSPANG00000040719		
ENSPANG00000046183	ENSG00000143554	ortholog_one2one
ENSPANG00000010715	ENSG00000161980	ortholog_one2one
ENSPANG00000005833	ENSG00000112038	ortholog_one2one
ENSPANG00000011072	ENSG00000135569	ortholog_one2one
ENSPANG00000012319	ENSG00000157978	ortholog_one2one
ENSPANG00000042108		
ENSPANG00000007837	ENSG00000133597	ortholog_one2one
ENSPANG00000041435		
ENSPANG00000030947		
ENSPANG00000022183	ENSG00000006451	ortholog_one2one
ENSPANG00000051191		
ENSPANG00000002434	ENSG00000177000	ortholog_one2one
ENSPANG00000017950	ENSG00000197520	ortholog_one2one
ENSPANG00000039874		
ENSPANG00000013516	ENSG00000182308	ortholog_one2one
ENSPANG00000007569	ENSG00000122420	ortholog_one2one
ENSPANG00000016175	ENSG00000092820	ortholog_one2one
ENSPANG00000041074		
ENSPANG00000023898	ENSG00000124818	ortholog_one2many
ENSPANG00000024488	ENSG00000204580	ortholog_one2one
ENSPANG00000044769		
ENSPANG00000020491	ENSG00000159263	ortholog_one2one
ENSPANG00000007111	ENSG00000105865	ortholog_one2one
ENSPANG00000043263		
ENSPANG00000038632		
ENSPANG00000014385	ENSG00000124275	ortholog_one2one
ENSPANG00000015120	ENSG00000182447	ortholog_one2one
ENSPANG00000040745		
ENSPANG00000029610		
ENSPANG00000018760	ENSG00000122674	ortholog_one2many
ENSPANG00000018760	ENSG00000146574	ortholog_one2many
ENSPANG00000048644		
ENSPANG00000021646	ENSG00000112320	ortholog_one2one
ENSPANG00000051168		
ENSPANG00000041711		
ENSPANG00000009808	ENSG00000117643	ortholog_one2one
ENSPANG00000005568	ENSG00000163554	ortholog_one2one
ENSPANG00000042737		
ENSPANG00000051421		
ENSPANG00000048764		
ENSPANG00000016746	ENSG00000246922	ortholog_one2one
ENSPANG00000015974	ENSG00000164054	ortholog_one2one
ENSPANG00000014319		
ENSPANG00000022297	ENSG00000130396	ortholog_one2one
ENSPANG00000015224	ENSG00000137941	ortholog_one2one
ENSPANG00000050971		
ENSPANG00000007121	ENSG00000124701	ortholog_one2one
ENSPANG00000049728		
ENSPANG00000031057	ENSG00000133136	ortholog_one2many
ENSPANG00000038446		
ENSPANG00000036647		
ENSPANG00000016730	ENSG00000106246	ortholog_one2one
ENSPANG00000020641	ENSG00000103942	ortholog_one2one
ENSPANG00000040680		
ENSPANG00000042140		
ENSPANG00000009572	ENSG00000106144	ortholog_one2one
ENSPANG00000025694	ENSG00000203727	ortholog_one2one
ENSPANG00000051085		
ENSPANG00000010776	ENSG00000203485	ortholog_one2one
ENSPANG00000014194	ENSG00000143257	ortholog_one2one
ENSPANG00000004496	ENSG00000163257	ortholog_one2one
ENSPANG00000014228	ENSG00000106477	ortholog_one2one
ENSPANG00000045584		
ENSPANG00000044183		
ENSPANG00000011221	ENSG00000112116	ortholog_one2one
ENSPANG00000024619	ENSG00000150625	ortholog_one2one
ENSPANG00000006779	ENSG00000106245	ortholog_one2one
ENSPANG00000025374	ENSG00000122550	ortholog_one2one
ENSPANG00000046446		
ENSPANG00000000432	ENSG00000163885	ortholog_one2one
ENSPANG00000016948	ENSG00000163629	ortholog_one2one
ENSPANG00000040345		
ENSPANG00000024033	ENSG00000065833	ortholog_one2one
ENSPANG00000019313	ENSG00000182400	ortholog_one2one
ENSPANG00000002290	ENSG00000169989	ortholog_one2one
ENSPANG00000020257	ENSG00000188404	ortholog_one2one
ENSPANG00000010289	ENSG00000116704	ortholog_one2one
ENSPANG00000041732		
ENSPANG00000019016	ENSG00000185049	ortholog_one2one
ENSPANG00000048234		
ENSPANG00000000624	ENSG00000124596	ortholog_one2one
ENSPANG00000045628		
ENSPANG00000000674	ENSG00000011021	ortholog_one2one
ENSPANG00000030256	ENSG00000162517	ortholog_one2many
ENSPANG00000045532		
ENSPANG00000000755	ENSG00000146151	ortholog_one2one
ENSPANG00000011916	ENSG00000164674	ortholog_one2one
ENSPANG00000048975		
ENSPANG00000015057	ENSG00000181195	ortholog_one2one
ENSPANG00000017875	ENSG00000180346	ortholog_one2one
ENSPANG00000012025	ENSG00000112902	ortholog_one2one
ENSPANG00000023248	ENSG00000160199	ortholog_one2one
ENSPANG00000011262	ENSG00000159267	ortholog_one2one
ENSPANG00000022693	ENSG00000124713	ortholog_one2one
ENSPANG00000016014	ENSG00000140459	ortholog_one2one
ENSPANG00000049820		
ENSPANG00000034784		
ENSPANG00000048864		
ENSPANG00000046433		
ENSPANG00000012206	ENSG00000197948	ortholog_one2one
ENSPANG00000016516	ENSG00000198301	ortholog_one2one
ENSPANG00000020833	ENSG00000145365	ortholog_one2one
ENSPANG00000037203		
ENSPANG00000039809		
ENSPANG00000042072		
ENSPANG00000016671	ENSG00000166938	ortholog_one2one
ENSPANG00000003189	ENSG00000172738	ortholog_one2one
ENSPANG00000048230		
ENSPANG00000045095		
ENSPANG00000024534		
ENSPANG00000016609	ENSG00000139971	ortholog_one2one
ENSPANG00000046227		
ENSPANG00000017856	ENSG00000184465	ortholog_one2one
ENSPANG00000018933	ENSG00000183696	ortholog_one2one
ENSPANG00000044790		
ENSPANG00000006508		
ENSPANG00000016164	ENSG00000162614	ortholog_one2many
ENSPANG00000020039	ENSG00000071537	ortholog_one2one
ENSPANG00000025132		
ENSPANG00000042242		
ENSPANG00000009717	ENSG00000065491	ortholog_one2one
ENSPANG00000016769	ENSG00000135828	ortholog_one2one
ENSPANG00000022426	ENSG00000116729	ortholog_one2one
ENSPANG00000015098	ENSG00000180992	ortholog_one2many
ENSPANG00000026494	ENSG00000213780	ortholog_one2one
ENSPANG00000050209		
ENSPANG00000044387	ENSG00000241149	ortholog_one2one
ENSPANG00000043513		
ENSPANG00000007065	ENSG00000164597	ortholog_one2one
ENSPANG00000039032		
ENSPANG00000017188	ENSG00000112118	ortholog_one2one
ENSPANG00000016216	ENSG00000163738	ortholog_one2one
ENSPANG00000049601		
ENSPANG00000003252	ENSG00000156269	ortholog_one2one
ENSPANG00000049058		
ENSPANG00000042253		
ENSPANG00000013122	ENSG00000206199	ortholog_one2one
ENSPANG00000020902	ENSG00000160224	ortholog_one2one
ENSPANG00000047467	ENSG00000169777	ortholog_one2one
ENSPANG00000011343	ENSG00000092208	ortholog_one2one
ENSPANG00000022842	ENSG00000065883	ortholog_one2one
ENSPANG00000015989	ENSG00000154654	ortholog_one2one
ENSPANG00000049218		
ENSPANG00000045192		
ENSPANG00000009714	ENSG00000001167	ortholog_one2one
ENSPANG00000036816	ENSG00000185477	ortholog_one2one
ENSPANG00000039919		
ENSPANG00000023290	ENSG00000065615	ortholog_one2one
ENSPANG00000006711	ENSG00000112531	ortholog_one2one
ENSPANG00000042350		
ENSPANG00000012682	ENSG00000197147	ortholog_one2one
ENSPANG00000046478		
ENSPANG00000018651	ENSG00000160190	ortholog_one2one
ENSPANG00000041361		
ENSPANG00000039772		
ENSPANG00000044021		
ENSPANG00000017493	ENSG00000008197	ortholog_one2one
ENSPANG00000011778	ENSG00000175206	ortholog_one2one
ENSPANG00000045457		
ENSPANG00000015061		
ENSPANG00000039369		
ENSPANG00000045201	ENSG00000160213	ortholog_one2many
ENSPANG00000015778	ENSG00000150756	ortholog_one2one
ENSPANG00000033754		
ENSPANG00000045316		
ENSPANG00000043957		
ENSPANG00000001624	ENSG00000214357	ortholog_one2one
ENSPANG00000024307	ENSG00000198732	ortholog_one2one
ENSPANG00000050588		
ENSPANG00000024222	ENSG00000124587	ortholog_one2one
ENSPANG00000015122	ENSG00000120937	ortholog_one2one
ENSPANG00000037503		
ENSPANG00000022512	ENSG00000178826	ortholog_one2one
ENSPANG00000005682	ENSG00000136243	ortholog_one2one
ENSPANG00000018977	ENSG00000163291	ortholog_one2one
ENSPANG00000023012	ENSG00000116406	ortholog_one2one
ENSPANG00000026309	ENSG00000136295	ortholog_one2one
ENSPANG00000000430	ENSG00000177432	ortholog_one2one
ENSPANG00000019811	ENSG00000116685	ortholog_one2one
ENSPANG00000021952	ENSG00000135248	ortholog_one2one
ENSPANG00000044852		
ENSPANG00000011454	ENSG00000163472	ortholog_one2one
ENSPANG00000026000	ENSG00000008196	ortholog_one2one
ENSPANG00000041607		
ENSPANG00000005800	ENSG00000187147	ortholog_one2one
ENSPANG00000036908		
ENSPANG00000021869	ENSG00000164053	ortholog_one2one
ENSPANG00000025598		
ENSPANG00000037420		
ENSPANG00000003762	ENSG00000214360	ortholog_one2one
ENSPANG00000019106		
ENSPANG00000016475	ENSG00000112130	ortholog_one2one
ENSPANG00000051320		
ENSPANG00000042777		
ENSPANG00000011105	ENSG00000124097	ortholog_many2many
ENSPANG00000011105	ENSG00000189403	ortholog_many2many
ENSPANG00000039955		
ENSPANG00000009766	ENSG00000083444	ortholog_one2one
ENSPANG00000038924		
ENSPANG00000042795		
ENSPANG00000006580	ENSG00000186212	ortholog_one2one
ENSPANG00000041788		
ENSPANG00000006999	ENSG00000150753	ortholog_one2one
ENSPANG00000040739	ENSG00000160183	ortholog_one2one
ENSPANG00000018481	ENSG00000137411	ortholog_one2one
ENSPANG00000050703		
ENSPANG00000015134	ENSG00000085377	ortholog_one2one
ENSPANG00000015707	ENSG00000140379	ortholog_one2one
ENSPANG00000016880	ENSG00000130348	ortholog_one2one
ENSPANG00000045426		
ENSPANG00000041407		
ENSPANG00000046195	ENSG00000181803	ortholog_one2one
ENSPANG00000011907	ENSG00000156687	ortholog_one2one
ENSPANG00000046265	ENSG00000211805	ortholog_one2many
ENSPANG00000042014		
ENSPANG00000006251	ENSG00000105866	ortholog_one2one
ENSPANG00000019215	ENSG00000205403	ortholog_one2one
ENSPANG00000011146	ENSG00000053371	ortholog_one2one
ENSPANG00000005252	ENSG00000244694	ortholog_one2one
ENSPANG00000048442		
ENSPANG00000011858	ENSG00000113763	ortholog_one2one
ENSPANG00000006944	ENSG00000140022	ortholog_one2one
ENSPANG00000025948	ENSG00000197448	ortholog_one2one
ENSPANG00000020847	ENSG00000162430	ortholog_one2many
ENSPANG00000022535	ENSG00000159086	ortholog_one2one
ENSPANG00000050684	ENSG00000112695	ortholog_one2many
ENSPANG00000024241	ENSG00000116688	ortholog_one2one
ENSPANG00000041360		
ENSPANG00000025497	ENSG00000184530	ortholog_one2one
ENSPANG00000015706	ENSG00000136371	ortholog_one2one
ENSPANG00000038767		
ENSPANG00000045576		
ENSPANG00000015993	ENSG00000160180	ortholog_one2one
ENSPANG00000044723		
ENSPANG00000038747		
ENSPANG00000004379	ENSG00000164237	ortholog_one2one
ENSPANG00000048532	ENSG00000124818	ortholog_one2many
ENSPANG00000049891		
ENSPANG00000011493	ENSG00000122203	ortholog_one2many
ENSPANG00000014130	ENSG00000136250	ortholog_one2one
ENSPANG00000047724		
ENSPANG00000038231		
ENSPANG00000024960	ENSG00000006704	ortholog_one2one
ENSPANG00000017953	ENSG00000116678	ortholog_one2many
ENSPANG00000019989	ENSG00000100652	ortholog_one2one
ENSPANG00000051281		
ENSPANG00000015770	ENSG00000058335	ortholog_one2one
ENSPANG00000014730	ENSG00000116691	ortholog_one2one
ENSPANG00000021141	ENSG00000146425	ortholog_one2one
ENSPANG00000048725		
ENSPANG00000007492	ENSG00000106089	ortholog_one2one
ENSPANG00000013356	ENSG00000116396	ortholog_one2one
ENSPANG00000050248		
ENSPANG00000040815		
ENSPANG00000049545		
ENSPANG00000038151		
ENSPANG00000044703		
ENSPANG00000032464		
ENSPANG00000000883	ENSG00000066735	ortholog_one2one
ENSPANG00000008748	ENSG00000163812	ortholog_one2one
ENSPANG00000049887	ENSG00000120129	ortholog_one2one
ENSPANG00000018078	ENSG00000146433	ortholog_one2one
ENSPANG00000021091	ENSG00000100650	ortholog_one2one
ENSPANG00000026070	ENSG00000176402	ortholog_one2one
ENSPANG00000019949	ENSG00000160310	ortholog_one2one
ENSPANG00000007874	ENSG00000120949	ortholog_one2one
ENSPANG00000008430	ENSG00000213066	ortholog_one2one
ENSPANG00000049686		
ENSPANG00000038573	ENSG00000162430	ortholog_one2many
ENSPANG00000030986	ENSG00000196260	ortholog_one2one
ENSPANG00000047632	ENSG00000116678	ortholog_one2many
ENSPANG00000005388	ENSG00000182585	ortholog_one2one
ENSPANG00000008673	ENSG00000243335	ortholog_one2one
ENSPANG00000047991		
ENSPANG00000005970	ENSG00000117640	ortholog_one2one
ENSPANG00000015089	ENSG00000106436	ortholog_one2one
ENSPANG00000018077	ENSG00000071462	ortholog_one2many
ENSPANG00000009406	ENSG00000168631	ortholog_one2one
ENSPANG00000037433		
ENSPANG00000007869	ENSG00000007908	ortholog_one2one
ENSPANG00000003726	ENSG00000146090	ortholog_one2one
ENSPANG00000045334		
ENSPANG00000023245	ENSG00000130429	ortholog_one2one
ENSPANG00000020945	ENSG00000143774	ortholog_one2one
ENSPANG00000018751	ENSG00000070886	ortholog_one2one
ENSPANG00000049203		
ENSPANG00000020317	ENSG00000203908	ortholog_one2many
ENSPANG00000023630	ENSG00000186866	ortholog_one2one
ENSPANG00000031147	ENSG00000204544	ortholog_one2one
ENSPANG00000017007	ENSG00000124615	ortholog_one2one
ENSPANG00000017913	ENSG00000100647	ortholog_one2one
ENSPANG00000026300	ENSG00000009765	ortholog_one2one
ENSPANG00000009174	ENSG00000134243	ortholog_one2one
ENSPANG00000043689	ENSG00000164112	ortholog_one2one
ENSPANG00000006627	ENSG00000028137	ortholog_one2one
ENSPANG00000006177	ENSG00000125337	ortholog_one2one
ENSPANG00000025218	ENSG00000114744	ortholog_one2one
ENSPANG00000035253		
ENSPANG00000040282		
ENSPANG00000035938		
ENSPANG00000037670	ENSG00000124882	ortholog_one2one
ENSPANG00000039059	ENSG00000198034	ortholog_one2many
ENSPANG00000000850	ENSG00000175985	ortholog_one2one
ENSPANG00000029920	ENSG00000240583	ortholog_one2one
ENSPANG00000029964	ENSG00000203909	ortholog_one2many
ENSPANG00000030362		
ENSPANG00000041040		
ENSPANG00000016875	ENSG00000176428	ortholog_one2one
ENSPANG00000047414		
ENSPANG00000030295		
ENSPANG00000040417		
ENSPANG00000042982		
ENSPANG00000050749	ENSG00000169676	ortholog_one2one
ENSPANG00000006263	ENSG00000160185	ortholog_one2one
ENSPANG00000016983	ENSG00000140416	ortholog_one2one
ENSPANG00000008030	ENSG00000185728	ortholog_one2one
ENSPANG00000022714	ENSG00000139908	ortholog_one2one
ENSPANG00000008973	ENSG00000184588	ortholog_one2one
ENSPANG00000002087	ENSG00000109321	ortholog_one2one
ENSPANG00000050691	ENSG00000172201	ortholog_one2one
ENSPANG00000024169	ENSG00000159763	ortholog_one2one
ENSPANG00000011097	ENSG00000204542	ortholog_one2one
ENSPANG00000018323	ENSG00000197965	ortholog_one2one
ENSPANG00000041378		
ENSPANG00000008337	ENSG00000105372	ortholog_one2one
ENSPANG00000005000	ENSG00000129128	ortholog_one2one
ENSPANG00000011218	ENSG00000112246	ortholog_one2one
ENSPANG00000000356	ENSG00000164485	ortholog_one2one
ENSPANG00000040318	ENSG00000196247	ortholog_one2one
ENSPANG00000047914	ENSG00000204539	ortholog_one2one
ENSPANG00000023831		
ENSPANG00000023252	ENSG00000165417	ortholog_one2one
ENSPANG00000037608		
ENSPANG00000034048	ENSG00000129559	ortholog_one2one
ENSPANG00000040572		
ENSPANG00000026405	ENSG00000169248	ortholog_one2one
ENSPANG00000022188	ENSG00000146733	ortholog_one2one
ENSPANG00000042158		
ENSPANG00000016724	ENSG00000138615	ortholog_one2one
ENSPANG00000042598		
ENSPANG00000034888	ENSG00000138660	ortholog_one2one
ENSPANG00000000433	ENSG00000070476	ortholog_one2one
ENSPANG00000022009	ENSG00000146453	ortholog_one2one
ENSPANG00000048201	ENSG00000128040	ortholog_one2many
ENSPANG00000021276	ENSG00000137200	ortholog_one2one
ENSPANG00000046918		
ENSPANG00000011282		
ENSPANG00000010455	ENSG00000203907	ortholog_one2one
ENSPANG00000018021	ENSG00000198715	ortholog_one2one
ENSPANG00000007163		
ENSPANG00000041929	ENSG00000198574	ortholog_one2one
ENSPANG00000000849	ENSG00000029364	ortholog_one2one
ENSPANG00000014043	ENSG00000157107	ortholog_one2one
ENSPANG00000017638	ENSG00000112238	ortholog_one2one
ENSPANG00000018167	ENSG00000175920	ortholog_one2one
ENSPANG00000001813	ENSG00000145495	ortholog_one2one
ENSPANG00000045110		
ENSPANG00000007671	ENSG00000165409	ortholog_one2one
ENSPANG00000025449	ENSG00000160963	ortholog_one2one
ENSPANG00000021798	ENSG00000092094	ortholog_one2one
ENSPANG00000024487	ENSG00000204538	ortholog_one2one
ENSPANG00000008676	ENSG00000009950	ortholog_one2one
ENSPANG00000033937		
ENSPANG00000011777		
ENSPANG00000044575		
ENSPANG00000051321		
ENSPANG00000046949		
ENSPANG00000041213		
ENSPANG00000044187		
ENSPANG00000049186		
ENSPANG00000014105		
ENSPANG00000039118	ENSG00000177462	ortholog_many2many
ENSPANG00000039118	ENSG00000177212	ortholog_many2many
ENSPANG00000039118	ENSG00000177201	ortholog_many2many
ENSPANG00000047648		
ENSPANG00000024225	ENSG00000160294	ortholog_one2one
ENSPANG00000043889		
ENSPANG00000003080	ENSG00000170469	ortholog_one2one
ENSPANG00000012306		
ENSPANG00000042411		
ENSPANG00000038699	ENSG00000174808	ortholog_one2one
ENSPANG00000025212		
ENSPANG00000016013	ENSG00000140481	ortholog_one2one
ENSPANG00000023383	ENSG00000136235	ortholog_one2one
ENSPANG00000040257		
ENSPANG00000000271	ENSG00000002587	ortholog_one2one
ENSPANG00000010710		
ENSPANG00000015106	ENSG00000197977	ortholog_one2one
ENSPANG00000046310		
ENSPANG00000004797	ENSG00000162613	ortholog_one2one
ENSPANG00000014172	ENSG00000143819	ortholog_one2one
ENSPANG00000037838	ENSG00000179059	ortholog_one2one
ENSPANG00000049346		
ENSPANG00000008050	ENSG00000048707	ortholog_one2one
ENSPANG00000000970	ENSG00000186628	ortholog_one2one
ENSPANG00000010622		
ENSPANG00000042799		
ENSPANG00000016964	ENSG00000161911	ortholog_one2one
ENSPANG00000039265		
ENSPANG00000007397	ENSG00000106665	ortholog_one2one
ENSPANG00000016770	ENSG00000116679	ortholog_one2one
ENSPANG00000044167		
ENSPANG00000040174		
ENSPANG00000035608		
ENSPANG00000017486	ENSG00000175105	ortholog_one2one
ENSPANG00000005881	ENSG00000117054	ortholog_one2one
ENSPANG00000011790		
ENSPANG00000051100		
ENSPANG00000014550	ENSG00000146416	ortholog_one2one
ENSPANG00000000882	ENSG00000166183	ortholog_one2one
ENSPANG00000039872		
ENSPANG00000015665	ENSG00000168826	ortholog_one2one
ENSPANG00000009816	ENSG00000128052	ortholog_one2one
ENSPANG00000041224		
ENSPANG00000033228		
ENSPANG00000047071		
ENSPANG00000044403		
ENSPANG00000010769	ENSG00000112685	ortholog_one2one
